order_number,created_at,created_day,weekday,hour_of_day,month,user_id,user_segment,user_orders_90d,user_spent_90d,user_avg_order_value_90d,user_days_since_last_order,item_count,total_quantity,subtotal,tax,shipping_fee,discount_amount,total_amount,avg_item_price,payment_method,payment_status,has_voucher,voucher_code,qty_low_cal,qty_balanced,qty_high_protein,qty_vegetarian,current_status,age_hours,label_cancelled,label_delay_risk,label_payment_unpaid
SYN-20250725-004550,2025-07-25T10:18:56.000Z,2025-07-25,5,17,7,69b2b28d2030f4fa2d6fe818,new,6,2929033,488172,-235,2,3,529700,42376,0,0,572076,264850,bank_transfer,paid,0,,1,2,0,0,completed,5639.66,0,0,0
SYN-20260309-004551,2026-03-09T04:53:45.000Z,2026-03-09,1,11,3,69b2b2912030f4fa2d6fe88d,new,9,4743624,527069,-9,1,2,299800,23984,30000,0,353784,299800,cash,unpaid,0,,0,0,0,2,completed,197.08,0,0,1
SYN-20260225-004552,2026-02-25T05:05:11.000Z,2026-02-25,3,12,2,69b266062929890d1d18ecb4,vip,85,49600176,583531,-30,1,1,249900,19992,30000,24990,274902,249900,cash,paid,1,WELCOME10,0,0,1,0,completed,484.89,0,0,0
SYN-20251121-004553,2025-11-21T07:16:01.000Z,2025-11-21,5,14,11,69b2b2952030f4fa2d6fe8ef,new,2,1303644,651822,-89,1,1,189900,15192,30000,0,235092,189900,momo,unpaid,0,,0,1,0,0,confirmed,2786.71,0,1,1
SYN-20250323-004554,2025-03-23T10:28:39.000Z,2025-03-23,0,17,3,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-360,1,2,339800,27184,30000,80000,316984,339800,cash,paid,1,FLASH25,2,0,0,0,completed,8615.5,0,0,0
SYN-20250715-004555,2025-07-15T03:03:46.000Z,2025-07-15,2,10,7,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-246,2,4,899600,71968,0,50000,921568,449800,momo,unpaid,1,WELCOME10,0,2,2,0,completed,5886.91,0,0,1
SYN-20250521-004556,2025-05-21T04:50:46.000Z,2025-05-21,3,11,5,69b2b2922030f4fa2d6fe8ae,at_risk,5,2456904,491381,-299,1,2,379800,30384,30000,50000,390184,379800,cash,unpaid,1,EATOMO50K,0,2,0,0,cancelled,7205.13,1,0,1
SYN-20260311-004557,2026-03-11T13:57:10.000Z,2026-03-11,3,20,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-6,2,3,594700,47576,0,80000,562276,297350,momo,paid,1,FLASH25,1,0,2,0,completed,140.02,0,0,0
SYN-20260214-004558,2026-02-14T07:43:35.000Z,2026-02-14,6,14,2,69b2b2962030f4fa2d6fe907,new,10,5102520,510252,-31,1,1,199900,15992,30000,0,245892,199900,cash,paid,0,,0,1,0,0,completed,746.25,0,0,0
SYN-20250711-004559,2025-07-11T03:19:40.000Z,2025-07-11,5,10,7,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-250,3,5,759500,60760,0,100000,720260,253167,momo,paid,1,HEALTHY20,4,0,0,1,completed,5982.65,0,0,0
SYN-20250522-004560,2025-05-22T04:08:50.000Z,2025-05-22,4,11,5,69b2b2932030f4fa2d6fe8c3,new,6,3070918,511820,-290,3,3,554700,44376,0,0,599076,184900,bank_transfer,unpaid,0,,1,1,1,0,confirmed,7181.83,0,1,1
SYN-20250408-004561,2025-04-08T08:28:24.000Z,2025-04-08,2,15,4,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-344,1,1,169900,13592,30000,16990,196502,169900,card,paid,1,WELCOME10,1,0,0,0,completed,8233.5,0,0,0
SYN-20250623-004562,2025-06-23T05:36:37.000Z,2025-06-23,1,12,6,69b2b2902030f4fa2d6fe86c,new,6,3030272,505045,-263,2,3,649700,51976,0,0,701676,324850,momo,unpaid,0,,0,1,2,0,pending,6412.37,0,1,1
SYN-20260205-004563,2026-02-05T13:48:48.000Z,2026-02-05,4,20,2,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-41,2,3,469700,37576,30000,0,537276,234850,card,unpaid,0,,3,0,0,0,completed,956.16,0,0,1
SYN-20251014-004564,2025-10-14T03:56:02.000Z,2025-10-14,2,10,10,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-155,3,5,949500,75960,0,50000,975460,316500,momo,paid,1,WELCOME10,0,5,0,0,completed,3702.04,0,0,0
SYN-20260121-004565,2026-01-21T02:01:32.000Z,2026-01-21,3,9,1,69b2b29b2030f4fa2d6fe9ab,new,8,3817388,477174,-28,2,3,479700,38376,30000,47970,500106,239850,cash,paid,1,WELCOME10,2,1,0,0,delivering,1327.95,0,1,0
SYN-20260311-004566,2026-03-11T08:26:31.000Z,2026-03-11,3,15,3,69b2b29e2030f4fa2d6fe9f3,new,3,1827336,609112,0,2,3,509700,40776,0,0,550476,254850,cash,unpaid,0,,2,1,0,0,preparing,145.53,0,1,1
SYN-20251022-004567,2025-10-22T11:52:39.000Z,2025-10-22,3,18,10,69b2b29a2030f4fa2d6fe976,new,3,1725336,575112,-132,2,4,669600,53568,0,50000,673168,334800,momo,paid,1,WELCOME10,4,0,0,0,completed,3502.1,0,0,0
SYN-20260121-004568,2026-01-21T09:53:56.000Z,2026-01-21,3,16,1,69b2b2942030f4fa2d6fe8e0,new,7,3619102,517015,-55,1,1,199900,15992,30000,0,245892,199900,momo,unpaid,0,,0,1,0,0,preparing,1320.08,0,1,1
SYN-20260308-004569,2026-03-08T03:02:11.000Z,2026-03-08,0,10,3,69b2b29f2030f4fa2d6fea02,new,7,4392024,627432,0,1,2,319800,25584,30000,0,375384,319800,card,paid,0,,2,0,0,0,completed,222.94,0,0,0
SYN-20260221-004570,2026-02-21T10:50:09.000Z,2026-02-21,6,17,2,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-25,2,3,639700,51176,0,50000,640876,319850,bank_transfer,paid,1,WELCOME10,0,0,2,1,completed,575.14,0,0,0
SYN-20260128-004571,2026-01-28T08:38:44.000Z,2026-01-28,3,15,1,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-49,3,5,824500,65960,0,0,890460,274833,cash,paid,0,,3,2,0,0,completed,1153.33,0,0,0
SYN-20260218-004572,2026-02-18T13:39:04.000Z,2026-02-18,3,20,2,69b266062929890d1d18ecc3,regular,29,18345316,632597,-36,3,6,1279400,102352,0,0,1381752,426467,momo,paid,0,,0,4,2,0,completed,644.32,0,0,0
SYN-20251024-004573,2025-10-24T05:10:56.000Z,2025-10-24,5,12,10,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-145,2,2,329800,26384,30000,32980,353204,164900,cash,unpaid,1,PROTEIN10,1,1,0,0,confirmed,3460.79,0,1,1
SYN-20250831-004574,2025-08-31T04:26:30.000Z,2025-08-31,0,11,8,69b2b29e2030f4fa2d6fe9fc,new,3,1171860,390620,-196,1,1,179900,14392,30000,0,224292,179900,cash,paid,0,,0,1,0,0,completed,4757.53,0,0,0
SYN-20260201-004575,2026-02-01T12:34:27.000Z,2026-02-01,0,19,2,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-45,1,2,379800,30384,30000,37980,402204,379800,momo,paid,1,WELCOME10,0,2,0,0,completed,1053.4,0,0,0
SYN-20251130-004576,2025-11-30T02:29:39.000Z,2025-11-30,0,9,11,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-108,3,5,1209500,96760,0,80000,1226260,403167,card,paid,1,FLASH25,1,0,4,0,completed,2575.48,0,0,0
SYN-20260227-004577,2026-02-27T14:11:01.000Z,2026-02-27,5,21,2,69b2b29a2030f4fa2d6fe982,new,8,5037808,629726,-17,1,2,539800,43184,0,50000,532984,539800,cash,paid,1,WELCOME10,0,0,2,0,completed,427.79,0,0,0
SYN-20250606-004578,2025-06-06T03:21:19.000Z,2025-06-06,5,10,6,69aa99b0473b0839af00a703,vip,191,113735525,595474,-285,1,2,279800,22384,30000,0,332184,279800,cash,paid,0,,0,0,0,2,completed,6822.62,0,0,0
SYN-20260309-004579,2026-03-09T11:09:47.000Z,2026-03-09,1,18,3,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-9,3,5,869500,69560,0,0,939060,289833,bank_transfer,unpaid,0,,3,2,0,0,cancelled,190.81,1,0,1
SYN-20260304-004580,2026-03-04T12:52:10.000Z,2026-03-04,3,19,3,69b266062929890d1d18ecb4,vip,85,49600176,583531,-22,2,3,569700,45576,0,0,615276,284850,cash,paid,0,,0,3,0,0,completed,309.11,0,0,0
SYN-20250429-004581,2025-04-29T11:21:55.000Z,2025-04-29,2,18,4,69aa99b0473b0839af00a703,vip,191,113735525,595474,-323,2,3,509700,40776,0,80000,470476,254850,card,paid,1,FLASH25,2,1,0,0,completed,7726.61,0,0,0
SYN-20260120-004582,2026-01-20T07:35:43.000Z,2026-01-20,2,14,1,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-57,3,6,1439400,115152,0,0,1554552,479800,card,paid,0,,0,2,4,0,completed,1346.38,0,0,0
SYN-20260104-004583,2026-01-04T02:02:50.000Z,2026-01-04,0,9,1,69b2b29c2030f4fa2d6fe9b1,new,5,2360920,472184,-69,2,2,309800,24784,30000,0,364584,154900,momo,unpaid,0,,1,1,0,0,cancelled,1735.93,1,0,1
SYN-20260314-004584,2026-03-14T12:00:42.000Z,2026-03-14,6,19,3,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-4,2,4,839600,67168,0,80000,826768,419800,card,unpaid,1,FLASH25,0,2,2,0,preparing,69.96,0,1,1
SYN-20250809-004585,2025-08-09T06:15:28.000Z,2025-08-09,6,13,8,69b2b2912030f4fa2d6fe88d,new,9,4743624,527069,-221,2,2,384800,30784,30000,80000,365584,192400,cash,unpaid,1,FLASH25,1,0,1,0,cancelled,5283.72,1,0,1
SYN-20251206-004586,2025-12-06T03:15:52.000Z,2025-12-06,6,10,12,69b2b2932030f4fa2d6fe8bd,new,5,2546412,509282,-102,1,1,169900,13592,30000,0,213492,169900,momo,paid,0,,1,0,0,0,completed,2430.71,0,0,0
SYN-20260308-004587,2026-03-08T01:54:31.000Z,2026-03-08,0,8,3,69b2b2922030f4fa2d6fe8ab,new,9,5024472,558275,-19,1,2,379800,30384,30000,0,440184,379800,cash,paid,0,,0,2,0,0,completed,224.07,0,0,0
SYN-20250419-004588,2025-04-19T13:41:53.000Z,2025-04-19,6,20,4,69b266062929890d1d18ecbd,regular,19,9436076,496636,-332,1,1,139900,11192,30000,13990,167102,139900,cash,unpaid,1,WELCOME10,0,0,0,1,completed,7964.28,0,0,1
SYN-20250730-004589,2025-07-30T02:45:26.000Z,2025-07-30,3,9,7,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-231,3,3,599700,47976,0,0,647676,199900,cash,unpaid,0,,0,1,1,1,preparing,5527.22,0,1,1
SYN-20260316-004590,2026-03-16T09:06:41.000Z,2026-03-16,1,16,3,69b2b28f2030f4fa2d6fe85a,regular,13,7012856,539450,-2,1,2,519800,41584,0,0,561384,519800,card,unpaid,0,,0,0,2,0,preparing,24.86,0,1,1
SYN-20251023-004591,2025-10-23T02:36:01.000Z,2025-10-23,4,9,10,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-146,1,1,169900,13592,30000,16990,196502,169900,bank_transfer,paid,1,WELCOME10,1,0,0,0,completed,3487.38,0,0,0
SYN-20260106-004592,2026-01-06T07:30:11.000Z,2026-01-06,2,14,1,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-71,3,5,969500,77560,0,50000,997060,323167,cash,paid,1,WELCOME10,3,0,2,0,delivering,1682.47,0,1,0
SYN-20260308-004593,2026-03-08T02:27:05.000Z,2026-03-08,0,9,3,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-10,2,2,289800,23184,30000,0,342984,144900,card,paid,0,,0,0,0,2,completed,223.52,0,0,0
SYN-20260105-004594,2026-01-05T12:47:43.000Z,2026-01-05,1,19,1,69b266062929890d1d18ecb7,vip,106,64059766,604337,-71,3,4,859600,68768,0,0,928368,286533,cash,paid,0,,0,3,1,0,completed,1701.18,0,0,0
SYN-20251126-004595,2025-11-26T08:21:40.000Z,2025-11-26,3,15,11,69b2b2922030f4fa2d6fe8a2,new,5,2922088,584418,-111,1,1,174900,13992,30000,0,218892,174900,momo,unpaid,0,,0,1,0,0,pending,2665.61,0,1,1
SYN-20250610-004596,2025-06-10T07:44:49.000Z,2025-06-10,2,14,6,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-281,3,3,659700,52776,0,0,712476,219900,momo,paid,0,,1,0,2,0,completed,6722.23,0,0,0
SYN-20250930-004597,2025-09-30T07:46:23.000Z,2025-09-30,2,14,9,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-169,2,2,349800,27984,30000,0,407784,174900,bank_transfer,unpaid,0,,1,1,0,0,confirmed,4034.2,0,1,1
SYN-20260317-004598,2026-03-17T14:52:37.000Z,2026-03-17,2,21,3,69b25ea58b3f1480a739247c,vip,155,96850711,624843,0,3,4,644600,51568,0,0,696168,214867,card,paid,0,,2,2,0,0,delivering,0,0,0,0
SYN-20250824-004599,2025-08-24T12:20:03.000Z,2025-08-24,0,19,8,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-206,1,2,329800,26384,30000,0,386184,329800,card,paid,0,,0,2,0,0,completed,4917.64,0,0,0
SYN-20251105-004600,2025-11-05T11:17:40.000Z,2025-11-05,3,18,11,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-133,3,4,649600,51968,0,0,701568,216533,cash,paid,0,,4,0,0,0,completed,3166.68,0,0,0
SYN-20260219-004601,2026-02-19T01:36:48.000Z,2026-02-19,4,8,2,69b2b2982030f4fa2d6fe952,new,5,3851289,770258,-21,3,5,1089500,87160,0,0,1176660,363167,momo,refunded,0,,2,0,3,0,cancelled,632.36,1,0,0
SYN-20260317-004602,2026-03-17T07:14:03.000Z,2026-03-17,2,14,3,69b2b29e2030f4fa2d6fe9f6,new,9,4411932,490215,-1,2,2,414800,33184,30000,0,477984,207400,momo,unpaid,0,,1,0,1,0,preparing,2.74,0,1,1
SYN-20260316-004603,2026-03-16T10:23:27.000Z,2026-03-16,1,17,3,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-2,3,4,629600,50368,0,0,679968,209867,momo,unpaid,0,,2,1,0,1,preparing,23.59,0,1,1
SYN-20251229-004604,2025-12-29T13:53:56.000Z,2025-12-29,1,20,12,69b2b2902030f4fa2d6fe86f,new,5,3106200,621240,-78,3,4,854600,68368,0,50000,872968,284867,momo,refunded,1,WELCOME10,1,0,3,0,cancelled,1868.08,1,0,0
SYN-20250524-004605,2025-05-24T11:06:07.000Z,2025-05-24,6,18,5,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-298,3,5,1194500,95560,0,50000,1240060,398167,momo,unpaid,1,WELCOME10,1,0,4,0,cancelled,7126.87,1,0,1
SYN-20251230-004606,2025-12-30T04:38:42.000Z,2025-12-30,2,11,12,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-78,2,3,719700,57576,0,0,777276,359850,card,paid,0,,0,1,2,0,completed,1853.33,0,0,0
SYN-20260317-004607,2026-03-17T10:52:06.000Z,2026-03-17,2,17,3,69b2b2992030f4fa2d6fe973,new,7,4237470,605353,0,1,1,179900,14392,30000,53970,170322,179900,cash,unpaid,1,FIRSTORDER30,0,1,0,0,preparing,0,0,0,1
SYN-20250522-004608,2025-05-22T04:06:56.000Z,2025-05-22,4,11,5,69b266062929890d1d18ecb7,vip,106,64059766,604337,-300,3,4,674600,53968,0,50000,678568,224867,cash,paid,1,EATOMO50K,1,3,0,0,completed,7181.86,0,0,0
SYN-20250820-004609,2025-08-20T01:32:24.000Z,2025-08-20,3,8,8,69b266062929890d1d18ecb7,vip,106,64059766,604337,-210,2,4,749600,59968,0,100000,709568,374800,momo,paid,1,HEALTHY20,0,4,0,0,completed,5024.44,0,0,0
SYN-20251119-004610,2025-11-19T03:37:45.000Z,2025-11-19,3,10,11,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-119,2,3,559700,44776,0,0,604476,279850,momo,paid,0,,0,3,0,0,completed,2838.35,0,0,0
SYN-20250525-004611,2025-05-25T11:49:53.000Z,2025-05-25,0,18,5,69b2b28e2030f4fa2d6fe83f,new,5,4091148,818230,-310,3,4,1009600,80768,0,50000,1040368,336533,cash,unpaid,1,WELCOME10,0,1,3,0,cancelled,7102.14,1,0,1
SYN-20260219-004612,2026-02-19T11:56:21.000Z,2026-02-19,4,18,2,69b2b2932030f4fa2d6fe8b4,new,5,2346924,469385,-25,1,2,319800,25584,30000,31980,343404,319800,momo,paid,1,PROTEIN10,2,0,0,0,completed,622.04,0,0,0
SYN-20260117-004613,2026-01-17T14:23:01.000Z,2026-01-17,6,21,1,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-59,2,2,379800,30384,30000,0,440184,189900,momo,unpaid,0,,1,0,1,0,confirmed,1411.59,0,1,1
SYN-20250816-004614,2025-08-16T13:17:58.000Z,2025-08-16,6,20,8,69b266062929890d1d18ecb4,vip,85,49600176,583531,-222,3,4,829600,66368,0,60000,835968,276533,momo,paid,1,PROTEIN10,0,2,2,0,completed,5108.68,0,0,0
SYN-20250722-004615,2025-07-22T03:11:22.000Z,2025-07-22,2,10,7,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-239,3,6,1119400,89552,0,0,1208952,373133,card,paid,0,,2,0,2,2,completed,5718.79,0,0,0
SYN-20251107-004616,2025-11-07T03:02:05.000Z,2025-11-07,5,10,11,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-131,2,3,579700,46376,0,0,626076,289850,cash,paid,0,,1,0,2,0,completed,3126.94,0,0,0
SYN-20250729-004617,2025-07-29T09:06:22.000Z,2025-07-29,2,16,7,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-232,3,3,579700,46376,0,80000,546076,193233,card,paid,1,FLASH25,1,1,1,0,completed,5544.87,0,0,0
SYN-20250917-004618,2025-09-17T13:13:43.000Z,2025-09-17,3,20,9,69b2b2932030f4fa2d6fe8c6,at_risk,13,7182852,552527,-181,2,4,919600,73568,0,0,993168,459800,bank_transfer,unpaid,0,,0,2,2,0,completed,4340.75,0,0,1
SYN-20260210-004619,2026-02-10T10:45:05.000Z,2026-02-10,2,17,2,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-36,3,5,1009500,80760,0,60000,1030260,336500,card,paid,1,PROTEIN10,2,1,2,0,completed,839.22,0,0,0
SYN-20260120-004620,2026-01-20T12:47:10.000Z,2026-01-20,2,19,1,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-56,2,3,419700,33576,30000,0,483276,209850,momo,paid,0,,2,0,0,1,delivering,1341.19,0,1,0
SYN-20250616-004621,2025-06-16T08:50:28.000Z,2025-06-16,1,15,6,69b2b2902030f4fa2d6fe875,new,4,2318120,579530,-271,1,1,149900,11992,30000,37475,154417,149900,momo,paid,1,VEGGIE25,0,0,0,1,completed,6577.13,0,0,0
SYN-20251126-004622,2025-11-26T11:37:56.000Z,2025-11-26,3,18,11,69b2b2962030f4fa2d6fe90d,new,7,3267964,466852,-107,3,4,764600,61168,0,50000,775768,254867,cash,paid,1,WELCOME10,0,4,0,0,completed,2662.34,0,0,0
SYN-20260316-004623,2026-03-16T05:31:31.000Z,2026-03-16,1,12,3,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-2,3,4,759600,60768,0,0,820368,253200,cash,unpaid,0,,2,1,1,0,pending,28.45,0,1,1
SYN-20250824-004624,2025-08-24T07:35:22.000Z,2025-08-24,0,14,8,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-206,1,1,229900,18392,30000,0,278292,229900,cash,unpaid,0,,0,0,1,0,preparing,4922.39,0,1,1
SYN-20250803-004625,2025-08-03T10:29:31.000Z,2025-08-03,0,17,8,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-227,2,3,659700,52776,0,0,712476,329850,bank_transfer,paid,0,,0,2,1,0,completed,5423.48,0,0,0
SYN-20250825-004626,2025-08-25T08:51:33.000Z,2025-08-25,1,15,8,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-205,1,1,159900,12792,30000,0,202692,159900,card,paid,0,,1,0,0,0,completed,4897.12,0,0,0
SYN-20260211-004627,2026-02-11T08:17:11.000Z,2026-02-11,3,15,2,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-35,1,2,419800,33584,30000,83960,399424,419800,momo,paid,1,HEALTHY20,0,2,0,0,delivering,817.69,0,1,0
SYN-20260219-004628,2026-02-19T05:55:00.000Z,2026-02-19,4,12,2,69b266062929890d1d18ecb7,vip,106,64059766,604337,-27,2,2,339800,27184,30000,0,396984,169900,cash,paid,0,,2,0,0,0,completed,628.06,0,0,0
SYN-20251017-004629,2025-10-17T05:31:23.000Z,2025-10-17,5,12,10,69b2b2972030f4fa2d6fe937,new,3,1710644,570215,-148,1,1,129900,10392,30000,0,170292,129900,momo,unpaid,0,,0,0,0,1,preparing,3628.45,0,1,1
SYN-20250627-004630,2025-06-27T12:11:50.000Z,2025-06-27,5,19,6,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-264,1,2,479800,38384,30000,0,548184,479800,bank_transfer,paid,0,,0,0,2,0,completed,6309.78,0,0,0
SYN-20251015-004631,2025-10-15T02:52:55.000Z,2025-10-15,3,9,10,69b266062929890d1d18ecb7,vip,106,64059766,604337,-154,2,4,659600,52768,0,0,712368,329800,cash,paid,0,,0,2,0,2,completed,3679.09,0,0,0
SYN-20250712-004632,2025-07-12T02:35:03.000Z,2025-07-12,6,9,7,69b2b2922030f4fa2d6fe8ab,new,9,5024472,558275,-258,1,2,339800,27184,30000,0,396984,339800,momo,unpaid,0,,2,0,0,0,completed,5959.39,0,0,1
SYN-20260310-004633,2026-03-10T13:42:47.000Z,2026-03-10,2,20,3,69b2b2982030f4fa2d6fe952,new,5,3851289,770258,-1,2,4,1059600,84768,0,0,1144368,529800,cash,paid,0,,0,0,4,0,delivering,164.26,0,1,0
SYN-20260212-004634,2026-02-12T12:41:45.000Z,2026-02-12,4,19,2,69aa99b0473b0839af00a703,vip,191,113735525,595474,-34,2,3,454700,36376,30000,45470,475606,227350,cash,paid,1,WELCOME10,3,0,0,0,completed,789.28,0,0,0
SYN-20250327-004635,2025-03-27T09:11:16.000Z,2025-03-27,4,16,3,69b2b2a02030f4fa2d6fea32,regular,5,2687313,537463,-354,1,2,329800,26384,30000,0,386184,329800,cash,unpaid,0,,0,2,0,0,confirmed,8520.79,0,1,1
SYN-20251012-004636,2025-10-12T02:25:58.000Z,2025-10-12,0,9,10,69b2b2932030f4fa2d6fe8b1,new,6,2773456,462243,-151,1,2,519800,41584,0,0,561384,519800,bank_transfer,unpaid,0,,0,0,2,0,completed,3751.54,0,0,1
SYN-20260212-004637,2026-02-12T03:15:18.000Z,2026-02-12,4,10,2,69b266062929890d1d18ecbd,regular,19,9436076,496636,-34,1,2,299800,23984,30000,0,353784,299800,card,paid,0,,2,0,0,0,completed,798.72,0,0,0
SYN-20251016-004638,2025-10-16T13:46:07.000Z,2025-10-16,4,20,10,69b2b2962030f4fa2d6fe916,new,2,1031700,515850,-134,1,1,189900,15192,30000,0,235092,189900,cash,paid,0,,0,1,0,0,completed,3644.21,0,0,0
SYN-20260104-004639,2026-01-04T14:04:11.000Z,2026-01-04,0,21,1,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-73,2,3,619700,49576,0,0,669276,309850,card,paid,0,,1,0,2,0,completed,1723.91,0,0,0
SYN-20250531-004640,2025-05-31T01:07:07.000Z,2025-05-31,6,8,5,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-291,2,3,679700,54376,0,50000,684076,339850,card,unpaid,1,WELCOME10,1,0,2,0,confirmed,6968.86,0,1,1
SYN-20251204-004641,2025-12-04T13:23:24.000Z,2025-12-04,4,20,12,69b266052929890d1d18ecb1,vip,89,58530787,657649,-104,1,1,259900,20792,30000,0,310692,259900,cash,paid,0,,0,0,1,0,completed,2468.59,0,0,0
SYN-20251111-004642,2025-11-11T06:53:51.000Z,2025-11-11,2,13,11,69b25ea48b3f1480a7392476,vip,150,89643893,597626,-127,2,4,699600,55968,0,0,755568,349800,bank_transfer,unpaid,0,,2,2,0,0,pending,3027.08,0,1,1
SYN-20250514-004643,2025-05-14T03:48:02.000Z,2025-05-14,3,10,5,69b25ea58b3f1480a739247c,vip,155,96850711,624843,-308,1,1,129900,10392,30000,0,170292,129900,momo,unpaid,0,,0,0,0,1,pending,7374.18,0,1,1
SYN-20251018-004644,2025-10-18T11:58:16.000Z,2025-10-18,6,18,10,69b2b29d2030f4fa2d6fe9e1,new,2,1378736,689368,-147,2,3,649700,51976,0,0,701676,324850,bank_transfer,paid,0,,0,2,1,0,completed,3598,0,0,0
SYN-20251125-004645,2025-11-25T06:19:03.000Z,2025-11-25,2,13,11,69b25ea58b3f1480a7392479,vip,163,94135852,577521,-113,2,2,379800,30384,30000,25000,415184,189900,card,paid,1,FREESHIP,0,0,1,1,completed,2691.66,0,0,0
SYN-20250903-004646,2025-09-03T04:49:55.000Z,2025-09-03,3,11,9,69aa99b0473b0839af00a703,vip,191,113735525,595474,-196,3,3,489700,39176,30000,0,558876,163233,bank_transfer,paid,0,,0,1,0,2,completed,4685.14,0,0,0
SYN-20250807-004647,2025-08-07T11:40:13.000Z,2025-08-07,4,18,8,69b266062929890d1d18ecba,regular,18,11013022,611835,-221,3,4,849600,67968,0,0,917568,283200,cash,paid,0,,0,3,1,0,completed,5326.31,0,0,0
SYN-20260317-004648,2026-03-17T13:27:15.000Z,2026-03-17,2,20,3,69b2b2992030f4fa2d6fe95e,new,7,3173872,453410,0,1,1,219900,17592,30000,0,267492,219900,card,unpaid,0,,0,0,1,0,pending,0,0,0,1
SYN-20260309-004649,2026-03-09T11:54:00.000Z,2026-03-09,1,18,3,69b2b29f2030f4fa2d6fea14,new,7,3952173,564596,-8,1,1,159900,12792,30000,39975,162717,159900,bank_transfer,unpaid,1,FLASH25,1,0,0,0,confirmed,190.08,0,1,1
SYN-20251227-004650,2025-12-27T14:31:21.000Z,2025-12-27,6,21,12,69aa99b0473b0839af00a703,vip,191,113735525,595474,-80,2,4,919600,73568,0,75000,918168,459800,momo,paid,1,VEGGIE25,0,2,2,0,completed,1915.45,0,0,0
SYN-20260222-004651,2026-02-22T08:43:05.000Z,2026-02-22,0,15,2,69b266062929890d1d18ecb4,vip,85,49600176,583531,-32,2,3,579700,46376,0,50000,576076,289850,momo,paid,1,EATOMO50K,0,3,0,0,completed,553.26,0,0,0
SYN-20250808-004652,2025-08-08T14:04:32.000Z,2025-08-08,5,21,8,69b2b29d2030f4fa2d6fe9cf,new,5,2590504,518101,-220,1,2,439800,35184,30000,43980,461004,439800,cash,refunded,1,WELCOME10,0,2,0,0,cancelled,5299.9,1,0,0
SYN-20260311-004653,2026-03-11T06:54:02.000Z,2026-03-11,3,13,3,69b2b2932030f4fa2d6fe8b1,new,6,2773456,462243,-1,2,3,529700,42376,0,50000,522076,264850,momo,unpaid,1,WELCOME10,0,0,1,2,preparing,147.08,0,1,1
SYN-20260311-004654,2026-03-11T12:39:56.000Z,2026-03-11,3,19,3,69aa99b0473b0839af00a703,vip,191,113735525,595474,-7,2,3,549700,43976,0,80000,513676,274850,card,unpaid,1,FLASH25,0,3,0,0,preparing,141.31,0,1,1
SYN-20260216-004655,2026-02-16T07:00:21.000Z,2026-02-16,1,14,2,69b2b29f2030f4fa2d6fea05,new,9,6051836,672426,-43,3,6,1399400,111952,0,0,1511352,466467,cash,unpaid,0,,0,2,4,0,pending,698.97,0,1,1
SYN-20251011-004656,2025-10-11T12:09:06.000Z,2025-10-11,6,19,10,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-158,2,3,509700,40776,0,0,550476,254850,card,paid,0,,2,1,0,0,completed,3765.82,0,0,0
